category,company,funds_against,funds_else,funds_for,id,link,outcome,proposal,year
soc,Monsanto,"[284, 274, 269, 283, 360, 368, 331, 351, 364, 366, 46, 47, 185, 36, 78, 71, 45, 207, 38, 79, 139, 72, 97, 191, 31, 196, 391, 5, 395, 422, 397, 318, 388, 293]",[],[],4774,https://www.sec.gov/Archives/edgar/data/1110783/000120677415003737/monsanto_def14a.htm,20.81,Report on Lobbying Payments and Policy,2016
soc,Morgan Stanley,"[284, 274, 279, 281, 282, 269, 270, 368, 263, 316, 331, 364, 394, 366, 46, 82, 84, 47, 36, 71, 45, 207, 79, 139, 72, 97, 28, 191, 196, 28, 41, 391, 5, 395, 397, 293, 95]",[],[],4775,https://www.sec.gov/Archives/edgar/data/895421/000120677416005286/morgan_def14a.htm,-,Prohibit Accelerated Vesting of Awards to Pursue Government Service,2016
soc,Motorola,"[274, 279, 360, 316, 364, 362, 366]","[391, 5, 395, 3, 397, 293]","[46, 82, 32, 84, 47, 36, 78, 71, 45, 60, 207, 79, 43, 139, 72, 97, 196]",4776,https://www.sec.gov/Archives/edgar/data/68505/000119312516518713/d123157ddef14a.htm,25.77,Report on Lobbying Payments and Policy,2016
soc,Navient,"[274, 364, 362, 74, 82, 80, 47, 83, 86, 36, 78, 71, 45, 207, 79, 139, 72, 97, 28, 196, 28, 391, 5, 395, 232, 315]",[],[],4777,,-,Report on Lobbying Payments and Policy,2016
soc,Nextera Energy,"[284, 274, 279, 269, 368, 316, 331, 364, 366, 252, 18, 391, 5, 395, 17, 293, 95]",[],"[74, 82, 84, 47, 36, 71, 45, 38, 79, 139, 160, 72, 33, 97, 191, 196, 80]",4778,https://www.sec.gov/Archives/edgar/data/753308/000119312516525731/d149261ddef14a.htm,42.7,Report on Political Contributions,2016
soc,Nike,"[274, 282, 270, 344, 364, 394, 391, 5, 395, 397, 293, 315]",[],"[46, 36, 246, 71, 45, 207, 38, 79, 139, 72, 25, 97, 191, 196]",4779,https://www.sec.gov/Archives/edgar/data/320187/000032018716000339/nke-2016xdef14a.htm,28.53,Report on Political Contributions,2016
soc,Nisource,"[274, 362, 366, 252]","[391, 5, 395]","[74, 82, 84, 47, 83, 36, 71, 45, 139, 72, 33, 97]",4780,,-,Report on Political Contributions,2016
soc,NRG Energy,"[284, 274, 269, 331, 364, 362, 366, 74, 82, 80, 47, 83, 36, 71, 45, 79, 139, 72, 33, 97, 196]","[391, 5, 395]",[],4781,http://www.sec.gov/Archives/edgar/data/1013871/000104746916011231/a2227688zdef14a.htm,41.58,Report on Lobbying Payments and Political Contributions,2016
soc,Nucor,"[284, 274, 269, 360, 331, 364, 362, 366]","[391, 5, 395, 334, 17]","[74, 82, 84, 47, 83, 185, 36, 71, 45, 79, 139, 72, 97, 31, 196, 80, 67]",4782,https://www.sec.gov/Archives/edgar/data/73309/000119312516507812/d27248ddef14a.htm,28.85,Report on Lobbying Payments and Policy,2016
soc,Occidental Petroleum,"[274, 279, 360, 368, 316, 364, 366, 312, 361, 343, 355, 46, 84, 80, 47, 83, 185, 36, 71, 45, 247, 79, 139, 211, 72, 27, 97, 191, 57, 196]","[391, 5, 395, 17, 397]",[],4783,https://www.sec.gov/Archives/edgar/data/797468/000130817916000248/loxy2016_def14a.htm,-,Review and Assess Membership of Lobbying Organizations,2016
soc,Omnicom Group,"[274, 268, 281, 276, 275, 267, 263, 345, 364, 362, 366, 46, 74, 82, 84, 47, 83, 36, 71, 45, 207, 79, 139, 72, 25, 97, 196, 391, 5, 395, 232, 397, 293, 315, 95]",[],[],4784,,-,Prepare Employment Diversity Report,2016
soc,Oracle,"[284, 274, 268, 279, 277, 269, 276, 275, 267, 354, 316, 331, 345, 364, 341, 366]","[18, 391, 5, 397, 318, 388, 293, 315, 95, 395]","[46, 32, 47, 245, 36, 246, 71, 45, 207, 79, 43, 139, 72, 97, 64, 191, 196]",4785,https://www.sec.gov/Archives/edgar/data/1341439/000119312516718528/d234553ddef14a.htm,26.74,Report on Lobbying Payments and Policy,2016
soc,Pfizer,"[284, 274, 268, 279, 281, 277, 269, 350, 275, 267, 349, 368, 263, 316, 331, 345, 364, 226, 366, 361, 18, 391, 5, 395, 17, 397, 315, 95]","[46, 74, 82, 84, 80, 47, 36, 71, 45, 207, 38, 253, 138, 150, 79, 139, 72, 97, 191, 58, 196, 29]",[],4786,http://www.sec.gov/Archives/edgar/data/78003/000093041316006044/c83881_def14a.htm,30.67,Report on Lobbying Payments and Policy,2016
soc,Philip Morris International,"[284, 274, 279, 269, 350, 360, 316, 331, 364, 226, 366, 361, 245, 246, 18, 391, 5, 395, 3, 17, 397, 315]","[46, 82, 84, 80, 47, 36, 71, 45, 207, 38, 79, 139, 26, 72, 97, 191, 196]",[],4787,,-,"Adopt Human Rights Policy, Including the Right to Health",2016
soc,Philip Morris International,"[284, 274, 279, 269, 350, 360, 316, 331, 364, 226, 366, 361, 46, 82, 84, 80, 47, 245, 36, 246, 71, 45, 207, 38, 79, 139, 26, 72, 97, 191, 196, 18, 391, 5, 395, 3, 17, 397, 315]",[],[],4788,,-,Participate in OECD Mediation for Human Rights Violations,2016
soc,Pinnacle West Capital,"[274, 364, 367, 362, 366, 361, 74, 82, 84, 80, 47, 83, 86, 36, 71, 45, 253, 138, 150, 79, 139, 72, 33, 97, 391, 5, 395]",[],[],4789,,-,Report on Lobbying Payments and Political Contributions,2016
soc,Potash Corporation of Saskatchewan,"[364, 217, 185, 38, 157, 140, 211, 180, 161, 191, 196, 297, 301, 318, 388]",[],[],4790,,-,SP1: Conduct and Make Public An Independent Human Rights Assessment,2016
soc,Power Corporation of Canada,"[364, 217, 207, 157, 140, 177, 192, 196, 301]",[],[],4791,,-,SP 3: Increase Female Representation,2016
soc,Quebecor,"[158, 301, 334]",[],[],4792,,-,SP 1: Female Representation and the Importance of Adopting a Policy,2016
soc,Range Resources,"[274, 368, 364, 362, 366, 312]","[5, 272, 391, 395]","[84, 47, 36, 71, 45, 79, 139, 211, 72, 27, 97, 191, 57, 196]",4793,,-,Report on Political Contributions,2016
soc,Ratos,"[301, 301]",[158],[],4794,,-,Adopt Vision Regarding Gender Equality in the Company,2016
soc,Restaurant Brands International,"[364, 217, 173, 207, 157, 140, 161, 196, 301, 395, 5]",[],[],4795,,-,Adopt Policy and Report on Board Diversity,2016
soc,Reynolds American,"[274, 279, 316, 364, 226, 366, 46, 82, 84, 36, 71, 45, 207, 79, 139, 26, 72, 97, 196]","[391, 5, 395, 397]",[],4796,,-,Participate in OECD Mediation for Human Rights Violations,2016
soc,Rezidor Hotel Group,[301],[158],[],4797,,-,Adopt Vision Regarding Gender Equality in the Company and Its Subsidiaries; Instruct Board to Appoint a Working Group to Implement Vision; Require the Results from the Working Group to be Reported to the AGM,2016
soc,Sanderson Farms,"[367, 36, 326, 71, 77, 148, 148, 48, 37, 72, 52, 51, 272, 405, 395]",[],[],4798,,-,Report on Working Conditions,2016
soc,Skandinaviska Enskilda Banken,[301],"[207, 214, 157, 140, 142, 177, 161, 191, 196]",[],4799,,-,Adopt Vision Regarding Gender Equality in the Company,2016
soc,Skechers U.s.A,"[368, 367, 338, 362, 21, 366, 358]","[5, 272, 395, 232, 288]","[84, 36, 71, 45, 49, 148, 148, 48, 72]",4800,,-,Report on Plans to Increase Board Diversity,2016
soc,SNC-Lavalin Group,"[364, 217, 207, 157, 140, 179, 170, 161, 191, 301]",[],[],4801,,-,SP 1: Representation of Women,2016
soc,Spectra Energy,"[274, 279, 316, 364, 366, 82, 84, 80, 47, 36, 71, 45, 207, 79, 139, 160, 72, 27, 97, 191, 196]","[391, 5, 395]",[],4802,,-,Report on Lobbying Payments and Policy,2016
soc,Spectra Energy,"[274, 279, 316, 364, 366]","[82, 84, 80, 47, 36, 71, 45, 207, 79, 139, 160, 72, 27, 97, 191, 196, 391, 5, 395]",[],4803,,-,Report on Political Contributions,2016
soc,SSAB,"[301, 301]","[180, 170, 170]",[],4804,,-,Adopt a Vision for Absolute Gender Equality on All Levels Within the Company,2016
soc,Suncor Energy,"[268, 277, 343, 276, 275, 267, 345, 364, 312, 301, 292, 17]",[],"[217, 185, 157, 140, 176, 211, 161, 191, 196]",4805,,-,SP 2: Approve Annual Disclosure of Lobbying-Related Matters,2016
soc,Swedbank,"[207, 214, 157, 140, 169, 142, 177, 161, 196, 301, 265]",[],[],4806,,-,Adopt Vision Regarding Gender Equality in the Company,2016
soc,Swedbank,"[207, 214, 157, 140, 169, 142, 177, 161, 196, 301, 265]",[],[],4807,,-,Annually Publish Report on Gender Equality and Ethnical Diversity (Related to Items 24 and 25),2016
soc,Swedish Match,"[344, 301, 3]","[364, 253, 138, 157, 175, 140, 142]",[],4808,,-,20d Adopt Vision Regarding Gender Equality in the Company,2016
soc,Symantec,"[274, 364, 362, 366, 46, 32, 47, 36, 71, 45, 207, 79, 139, 72, 97, 64, 196, 391, 5, 397, 318, 395, 422]",[],[],4809,,-,Establish Public Policy Board Committee,2016
soc,Target,"[284, 274, 269, 350, 368, 331, 364, 366, 82, 84, 47, 245, 36, 71, 45, 207, 253, 138, 150, 79, 139, 59, 72, 25, 97, 191, 196, 80]","[391, 5, 395, 232, 315]",[],4810,https://www.sec.gov/Archives/edgar/data/27419/000130817916000375/ltgt2016_def14a.htm,3.2,Report on Guidelines for Country Selection,2016
soc,Tele2,[301],"[157, 140, 143, 143, 182, 170, 161, 191, 98]",[],4811,,-,Adopt a Vision for Absolute Gender Equality on All Levels Within the Company,2016
soc,Telefonaktiebolaget LM Ericsson,[301],"[207, 214, 181, 38, 157, 140, 142, 161, 191, 196, 422, 318, 388]",[],4812,,-,Annually Publish Report on Gender Equality and Ethnical Diversity (Related to Items 23.4 and 23.5),2016
soc,Teliasonera,[301],"[364, 207, 214, 157, 140, 142, 182, 192, 161, 191, 196]",[],4813,,-,Adopt Vision Regarding Gender Equality in the Company,2016
soc,Tesoro,"[274, 268, 277, 343, 275, 267, 368, 345, 364, 362, 366, 343, 355]","[391, 5, 395, 232, 397, 293, 315]","[46, 82, 84, 47, 36, 78, 71, 45, 207, 79, 139, 72, 27, 97, 57, 196]",4814,https://www.sec.gov/Archives/edgar/data/50104/000119312516512526/d36893ddef14a.htm,15.88,Report on Lobbying Payments and Policy,2016
soc,The Allstate,"[284, 274, 279, 269, 368, 316, 331, 364, 366]","[391, 5, 395, 95]","[42, 74, 82, 84, 47, 36, 78, 71, 45, 207, 150, 79, 139, 72, 97, 28, 191, 196, 28]",4815,https://www.sec.gov/Archives/edgar/data/899051/000120677416005399/allstate_def14a.htm,21.8,Report on Political Contributions,2016
soc,The Boeing,"[284, 274, 281, 269, 360, 368, 263, 331, 364, 366, 46, 74, 82, 84, 36, 78, 71, 45, 207, 38, 79, 139, 56, 72, 97, 191, 30, 196]","[391, 5, 395, 232, 397, 318, 388, 293, 315]",[],4816,http://www.sec.gov/Archives/edgar/data/12927/000119312516510202/d44355ddef14a.htm,17.73,Report on Lobbying Payments and Policy,2016
soc,The Boeing,"[284, 274, 281, 269, 360, 368, 263, 331, 364, 366, 46, 74, 82, 84, 36, 78, 71, 45, 207, 38, 79, 139, 56, 72, 97, 191, 30, 196]","[391, 5, 232, 318, 388, 293, 315, 395, 397]",[],4817,http://www.sec.gov/Archives/edgar/data/12927/000119312516510202/d44355ddef14a.htm,5.08,Report on Weapon Sales to Israel,2016
soc,The Charles Schwab,"[284, 274, 269, 331, 364, 366]","[46, 82, 84, 36, 71, 45, 207, 79, 139, 72, 97, 28, 191, 196, 28, 41, 391, 5, 395, 422, 397, 318, 388]",[],4818,,-,Prepare Employment Diversity Report,2016
soc,The Charles Schwab,"[284, 274, 269, 331, 364, 366, 46, 82, 84, 36, 71, 45, 207, 79, 139, 72, 97, 28, 191, 196, 28, 41]","[391, 5, 395, 422, 397, 318, 388]",[],4819,,-,Report on Lobbying Payments and Policy,2016
soc,The Coca-Cola,"[284, 274, 279, 269, 350, 368, 316, 331, 364, 226, 366, 46, 74, 82, 84, 47, 36, 246, 71, 45, 207, 38, 79, 139, 26, 72, 248, 97, 191, 196, 80, 18, 391, 5, 395, 17, 397, 315]",[354],[],4820,http://www.sec.gov/Archives/edgar/data/21344/000130817916000226/lcocacola2016_def14a.htm,2.05,Report on Consistency Between Corporate Values and Political Contributions,2016
soc,The Geo Group,"[367, 366, 405, 395, 232]","[36, 326, 71, 77, 328, 148, 148, 48, 37, 72, 51]",[],4821,,-,Report on Human Rights Policy Implementation,2016
soc,The Goldman Sachs Group,"[284, 274, 268, 279, 277, 269, 276, 275, 267, 368, 316, 331, 345, 364, 366, 82, 84, 47, 36, 71, 45, 207, 38, 79, 139, 72, 248, 97, 28, 191, 196, 28, 41, 18, 391, 5, 395, 293, 95]",[],[],4822,,-,Prohibit Accelerated Vesting of Awards to Pursue Government Service,2016
soc,The Hershey,"[274, 368, 364, 362, 366]","[46, 74, 82, 84, 47, 83, 36, 71, 45, 207, 79, 139, 26, 72, 248, 97, 191, 196, 391, 5, 395, 397, 293]",[],4823,,-,Report on Use of Nanomaterials in Products,2016
soc,The Home Depot,"[284, 274, 268, 279, 282, 269, 270, 276, 275, 267, 368, 316, 331, 345, 364, 394, 366, 391, 5, 395, 232, 397, 293, 315]","[46, 74, 82, 54, 84, 86, 36, 71, 45, 207, 38, 253, 138, 79, 139, 72, 25, 97, 191, 196]",[],4824,https://www.sec.gov/Archives/edgar/data/354950/000119312516529376/d24558ddef14a.htm,29.99,Prepare Employment Diversity Report and Report on Diversity Policies,2016
soc,The Kroger,"[284, 274, 279, 281, 269, 368, 263, 316, 331, 364, 366, 46, 74, 82, 84, 47, 36, 71, 45, 207, 253, 138, 150, 79, 139, 26, 59, 72, 97, 196, 391, 5, 395, 232, 397, 293, 315]",[],"[245, 246]",4825,https://www.sec.gov/Archives/edgar/data/56873/000120677416005931/kroger_def14a.htm,24.91,Report on Human Rights Risk Assessment Process,2016
soc,The TJX Companies,"[274, 276, 368, 364, 366, 46, 82, 84, 86, 36, 71, 45, 207, 79, 139, 59, 72, 25, 97, 191, 196, 5, 395, 422, 397, 388, 293, 391, 318, 95]",[],[],4826,,-,5 Report on Pay Disparity,2016
soc,The Toronto-Dominion Bank,"[284, 269, 331, 364, 217, 207, 157, 140, 177, 161, 191, 196, 301, 292]",[],[],4827,,-,SP B: Pay Fair Share of Taxes,2016
soc,The Travelers Companies,"[284, 274, 268, 279, 277, 269, 276, 275, 267, 368, 316, 331, 345, 364, 366, 42, 74, 74, 82, 84, 47, 36, 78, 71, 45, 247, 207, 38, 150, 79, 139, 72, 97, 28, 191, 196, 28]","[391, 5, 395, 232, 315]",[],4828,https://www.sec.gov/Archives/edgar/data/86312/000104746916011837/a2227912zdef14a.htm,37.97,Report on Lobbying Payments and Policy,2016
soc,The Travelers Companies,"[284, 274, 268, 279, 277, 269, 276, 275, 267, 368, 316, 331, 345, 364, 366, 42, 74, 74, 82, 84, 47, 36, 78, 71, 45, 247, 207, 38, 150, 79, 139, 72, 97, 28, 191, 196, 28]","[391, 5, 395, 232, 315]",[],4829,https://www.sec.gov/Archives/edgar/data/86312/000104746916011837/a2227912zdef14a.htm,30.15,Report on Political Contributions,2016
soc,The Walt Disney,"[274, 283, 276, 368, 351, 364, 341, 366]","[391, 5, 395, 397, 318, 388, 293, 315]","[46, 74, 82, 84, 36, 71, 45, 207, 38, 79, 139, 72, 25, 97, 191, 196]",4830,http://www.sec.gov/Archives/edgar/data/1001039/000104746916009713/a2227096zdef14a.htm,27.07,Report on Lobbying Payments and Policy,2016
soc,The Western Union,"[274, 350, 364, 362, 366, 46, 74, 82, 32, 84, 47, 83, 36, 78, 71, 45, 207, 79, 139, 72, 97, 64, 196]","[391, 5, 395, 232, 397]",[],4831,,-,Amend Bylaws to Establish a Board Committee on Human Rights,2016
soc,The Western Union,"[274, 350, 364, 362, 366]","[391, 5, 395, 232, 397]","[46, 74, 82, 32, 84, 47, 83, 36, 78, 71, 45, 207, 79, 139, 72, 97, 64, 196]",4832,,-,Report on Political Contributions,2016
soc,Time Warner Cable,"[284, 274, 281, 269, 263, 331, 228, 46, 47, 36, 71, 45, 207, 79, 139, 72, 25, 97, 191, 196, 391, 5, 395, 397, 318, 388]",[],"[245, 246]",4833,,-,Report on Lobbying Payments and Policy,2016
soc,Tohoku Electric Power . .,"[344, 364, 214, 157, 140, 142, 174, 161, 162, 218, 196]",[301],[],4834,,-,Amend Articles to Add Provisions on Corporate Social Responsibility concerning Nuclear Accident,2016
soc,Tyson Foods,"[274, 402, 268, 281, 277, 276, 275, 267, 263, 345, 364, 362, 366, 391, 5, 395]","[47, 36, 71, 45, 79, 139, 26, 72, 97, 191, 196]","[246, 247]",4835,https://www.sec.gov/Archives/edgar/data/100493/000010049315000163/a2015yearend-proxystatement.htm,9.73,Report on Lobbying Payments and Policy,2016
soc,Tyson Foods,"[274, 402, 268, 281, 277, 276, 275, 267, 263, 345, 364, 362, 366, 246, 247, 391, 5, 395]","[47, 36, 71, 45, 79, 139, 26, 72, 97, 191, 196]",[],4836,https://www.sec.gov/Archives/edgar/data/100493/000010049315000163/a2015yearend-proxystatement.htm,4.65,Report on Working Conditions,2016
soc,United Parcel Service,"[284, 274, 279, 269, 360, 368, 316, 331, 364, 226, 366, 46, 82, 84, 47, 36, 71, 45, 61, 207, 38, 79, 139, 72, 97, 191, 30, 196]","[18, 391, 5, 395, 3, 334, 17, 397, 318, 388, 293]",[],4837,http://www.sec.gov/Archives/edgar/data/1090727/000120677416004892/ups_def14a.htm,20.93,Report on Lobbying Payments and Policy,2016
soc,Verizon Communications,"[284, 274, 279, 281, 269, 350, 368, 263, 316, 331, 364, 226, 366, 361, 46, 74, 82, 32, 84, 80, 47, 245, 36, 246, 71, 45, 60, 247, 207, 38, 150, 79, 139, 72, 248, 192, 97, 191, 196]",[],[],4838,http://www.sec.gov/Archives/edgar/data/732712/000119312516511134/d100408ddef14a.htm,30.31,Report on Indirect Political Contributions,2016
soc,Verizon Communications,"[284, 274, 279, 281, 269, 350, 368, 263, 316, 331, 364, 226, 366, 361, 46, 74, 82, 32, 84, 80, 47, 245, 36, 246, 71, 45, 60, 247, 207, 38, 150, 79, 139, 72, 248, 192, 97, 191, 196, 18, 391, 5, 395, 232, 334, 17, 397, 293, 315]",[],[],4839,http://www.sec.gov/Archives/edgar/data/732712/000119312516511134/d100408ddef14a.htm,34.63,Report on Lobbying Payments and Policy,2016
soc,Voya Financial,"[402, 368, 364, 362, 366, 74, 84, 36, 45, 207, 79, 148, 148, 48, 40, 196]","[5, 395, 293, 95]",[],4840,,-,Report on Corporate Values and Policies on Investments in Companies Tied to Genocide,2016
soc,Wal-Mart Stores,"[284, 274, 269, 368, 331, 364, 366, 82, 84, 47, 36, 71, 45, 207, 38, 253, 138, 150, 79, 139, 26, 59, 72, 248, 97, 191, 196, 80]","[18, 391, 5, 395, 293, 315, 95]",[],4841,https://www.sec.gov/Archives/edgar/data/104169/000130817916000359/lwmt2016_def14a.htm,0.69,Report on Guidelines for Country Selection,2016
soc,Wells Fargo,"[284, 274, 279, 281, 277, 269, 276, 368, 263, 316, 331, 364, 366, 74, 82, 47, 36, 71, 45, 247, 207, 79, 139, 72, 97, 40, 28, 191, 196, 28]","[18, 391, 5, 395, 232, 17, 318, 388, 315, 95]",[],4842,http://www.sec.gov/Archives/edgar/data/72971/000119312516506771/d897049ddef14a.htm,9.25,Report on Lobbying Payments and Policy,2016
soc,Whole Foods Market,"[284, 274, 269, 331, 364, 362, 366, 391, 5, 395]","[82, 84, 47, 36, 71, 45, 207, 79, 139, 59, 72, 97, 191, 196]",[],4843,http://www.sec.gov/Archives/edgar/data/865436/000120677416004185/wholefoods_def14a.htm,28.11,Report on Food Waste Management,2016
soc,Wyndham Worldwide,"[284, 274, 281, 269, 368, 263, 331, 364, 362, 366]","[391, 5, 395, 397, 293]","[46, 74, 82, 84, 83, 36, 78, 71, 45, 207, 79, 139, 72, 25, 97]",4844,,-,Report on Political Contributions,2016
soc,Wynn Resorts,"[274, 364, 362, 366, 5, 397, 391, 395]",[],"[46, 82, 47, 83, 36, 71, 45, 207, 79, 139, 72, 25, 97]",4845,,-,Report on Political Contributions,2016
soc,Abbvie,"[274, 269, 284, 331, 226, 391, 395, 397, 318, 388, 293, 314]","[36, 72, 53, 71, 82, 78, 84, 79, 139, 79, 45, 46, 80, 191, 97, 207, 196, 80, 29]","[243, 243]",4846,https://www.sec.gov/Archives/edgar/data/1551152/000104746917001778/a2231406zdef14a.htm,24.88,Report on Lobbying Payments and Policy,2017
soc,Aetna,"[274, 275, 276, 277, 279, 269, 267, 284, 268, 316, 331, 36, 72, 71, 82, 86, 84, 79, 139, 79, 45, 46, 66, 86, 191, 97, 207, 196, 29, 391, 395, 232, 397, 293, 314]",[],[245],4847,https://www.sec.gov/Archives/edgar/data/1122304/000120677417001115/aetna3193221-def14a.htm,26.48,6A Report on Lobbying Payments and Policy,2017
soc,Aetna,"[274, 275, 276, 277, 279, 269, 267, 284, 268, 316, 331, 36, 72, 71, 245, 82, 86, 84, 79, 139, 79, 45, 46, 66, 86, 191, 97, 207, 196, 29, 391, 395, 232, 397, 293, 314]",[],[],4848,https://www.sec.gov/Archives/edgar/data/1122304/000120677417001115/aetna3193221-def14a.htm,16.57,Report on Gender Pay Gap,2017
soc,Alimentation Couche-Tard,"[217, 175, 140, 157, 161, 207, 196, 301, 383]",[],[],4849,,-,SP 1: Approve Human Rights Risk Assessment,2017
soc,Alliance One International,[395],[],[],4850,,-,Participate in mediation of alleged human rights violation,2017
soc,Alliant Energy,"[274, 391, 395, 397, 314]",[],"[36, 72, 71, 82, 47, 84, 83, 85, 79, 139, 79, 45, 46, 33, 97]",4851,,-,Report on Lobbying Payments and Political Contributions,2017
soc,Alphabet,"[274, 275, 276, 270, 282, 267, 268, 394, 274, 275, 276, 270, 282, 267, 268, 394, 36, 32, 72, 71, 74, 82, 246, 38, 43, 81, 43, 38, 79, 139, 79, 81, 45, 46, 191, 97, 74, 240, 207, 196, 240, 36, 32, 72, 71, 74, 82, 38, 43, 81, 43, 38, 79, 139, 79, 81, 45, 46, 191, 97, 74, 207, 196, 18, 391, 395, 334, 422, 397, 318, 388, 293, 314, 95, 18, 391, 395, 334, 422, 397, 318, 388, 293, 314, 95]",[],"[246, 240, 240]",4852,https://www.sec.gov/Archives/edgar/data/1652044/000130817917000170/lgoog2017_def14a.htm,0.51,Report on Charitable Contributions,2017
soc,Alphabet,"[274, 275, 276, 270, 282, 267, 268, 394, 36, 32, 72, 71, 74, 82, 246, 38, 43, 81, 43, 38, 79, 139, 79, 81, 45, 46, 191, 97, 74, 240, 207, 196, 240, 18, 391, 395, 334, 422, 397, 318, 388, 293, 314, 95]",[],[],4853,https://www.sec.gov/Archives/edgar/data/1652044/000130817917000170/lgoog2017_def14a.htm,1.42,Report on Fake News,2017
soc,Alphabet,"[274, 275, 276, 270, 282, 267, 268, 394, 36, 32, 72, 71, 74, 82, 38, 43, 81, 43, 38, 79, 139, 79, 81, 45, 46, 191, 97, 74, 207, 196, 18, 391, 395, 334, 422, 397, 318, 388, 293, 314, 95]",[],"[246, 240, 240]",4854,https://www.sec.gov/Archives/edgar/data/1652044/000130817917000170/lgoog2017_def14a.htm,12.64,Report on Gender Pay Gap,2017
soc,Alphabet,"[274, 275, 276, 270, 282, 267, 268, 394, 18, 391, 395, 334, 422, 397, 318, 388, 293, 314, 95]",[],"[36, 32, 72, 71, 74, 82, 246, 38, 43, 81, 43, 38, 79, 139, 79, 81, 45, 46, 191, 97, 74, 240, 207, 196, 240]",4855,https://www.sec.gov/Archives/edgar/data/1652044/000130817917000170/lgoog2017_def14a.htm,12.68,Report on Lobbying Payments and Policy,2017
